
15.0, 2.0, 702.0

15.0, 3.0, 740.0
12.0, 5.0, 623.0
17.0, 3.0, 644.0
13.0, 4.0, 639.0
16.0, 4.0, 628.0
16.0, 2.0, 733.0
18.0, 2.0, 660.0
20.0, 1.0, 740.0

15.0, 2.0, 705.0
12.0, 6.0, 673.0
12.0, 5.0, 675.0
18.0, 2.0, 693.0
13.0, 5.0, 666.0
14.0, 3.0, 687.0
17.0, 3.0, 673.0
13.0, 4.0, 668.0
19.0, 1.0, 711.0

12.0, 5.0, 669.0
19.0, 2.0, 699.0
20.0, 1.0, 740.0
17.0, 3.0, 679.0
13.0, 4.0, 674.0
16.0, 2.0, 735.0
9.0, 8.0, 717.0
15.0, 3.0, 694.0
10.0, 8.0, 710.0

15.0, 3.0, 700.0
12.0, 5.0, 675.0
17.0, 3.0, 673.0
19.0, 2.0, 705.0
13.0, 4.0, 668.0

18.0, 2.0, 690.0
10.0, 6.0, 743.0
17.0, 3.0, 673.0
11.0, 5.0, 758.0
16.0, 2.0, 723.0
12.0, 5.0, 675.0
14.0, 3.0, 685.0
20.0, 1.0, 726.0
13.0, 4.0, 668.0
10.0, 7.0, 722.0
9.0, 7.0, 723.0

14.0, 3.0, 683.0
17.0, 3.0, 671.0
12.0, 5.0, 673.0
15.0, 2.0, 699.0
19.0, 1.0, 704.0
18.0, 2.0, 688.0
13.0, 4.0, 666.0

17.0, 3.0, 650.0
16.0, 4.0, 633.0
13.0, 4.0, 645.0
12.0, 5.0, 628.0
14.0, 3.0, 668.0
18.0, 2.0, 669.0

18.0, 2.0, 694.0
14.0, 3.0, 689.0
12.0, 5.0, 657.0
13.0, 4.0, 669.0
11.0, 5.0, 757.0
19.0, 1.0, 718.0
8.0, 8.0, 722.0
10.0, 6.0, 726.0
16.0, 4.0, 653.0
15.0, 2.0, 716.0
17.0, 3.0, 674.0

19.0, 1.0, 715.0
18.0, 2.0, 695.0
12.0, 5.0, 681.0
13.0, 4.0, 674.0
14.0, 3.0, 690.0
15.0, 2.0, 710.0
17.0, 3.0, 679.0
