
22.0, 5.0, 968.0, 1000.0, 0.3633170470815502
13.0, 8.0, 961.0, 1000.0, 0.3698973107360769
24.0, 4.0, 1021.0, 1000.0, 0.35934399660956645
13.0, 7.0, 961.0, 1000.0, 0.37657885746782227
15.0, 7.0, 843.0, 1000.0, 0.3577255968850067
22.0, 4.0, 990.0, 1000.0, 0.36303265570399634
33.0, 3.0, 963.0, 1000.0, 0.37391442425094046
25.0, 5.0, 965.0, 1000.0, 0.36329216467174485
24.0, 5.0, 943.0, 1000.0, 0.3663199631804397
12.0, 8.0, 935.0, 1000.0, 0.37657885746782227
26.0, 3.0, 968.0, 1000.0, 0.3751690443346881
19.0, 6.0, 982.0, 1000.0, 0.36554715811847843
19.0, 6.0, 984.0, 1000.0, 0.3640622635212975
13.0, 8.0, 960.0, 1000.0, 0.3726744907930817
21.0, 3.0, 948.0, 1000.0, 0.37523672607986025
33.0, 3.0, 965.0, 1000.0, 0.3708947573298225
20.0, 5.0, 910.0, 1000.0, 0.3726744907930817
23.0, 5.0, 984.0, 1000.0, 0.3617629424511071
12.0, 9.0, 951.0, 1000.0, 0.3685839345200741
20.0, 6.0, 927.0, 1000.0, 0.3551694866011541
27.0, 2.0, 966.0, 1000.0, 0.3747241743280907
25.0, 3.0, 971.0, 1000.0, 0.3735066389292546
17.0, 6.0, 910.0, 1000.0, 0.3751690443346881
27.0, 2.0, 1038.0, 1000.0, 0.3717037622462423
21.0, 3.0, 906.0, 1000.0, 0.3771805669400994
22.0, 3.0, 974.0, 1000.0, 0.36850969724623656
26.0, 1.0, 1012.0, 1000.0, 0.3735066389292546
18.0, 5.0, 993.0, 1000.0, 0.36303265570399634
17.0, 4.0, 955.0, 1000.0, 0.37657885746782227
19.0, 3.0, 999.0, 1000.0, 0.3749210406462273
25.0, 4.0, 967.0, 1000.0, 0.3696610891167902
19.0, 6.0, 893.0, 1000.0, 0.36646607536468706
22.0, 3.0, 994.0, 1000.0, 0.36018608622324927
23.0, 5.0, 966.0, 1000.0, 0.36554715811847843
13.0, 8.0, 895.0, 1000.0, 0.37578654270757256
23.0, 4.0, 975.0, 1000.0, 0.36280569489460546
13.0, 8.0, 963.0, 1000.0, 0.3686437967903121
20.0, 4.0, 912.0, 1000.0, 0.3708947573298225
21.0, 2.0, 951.0, 1000.0, 0.3771805669400994
17.0, 4.0, 957.0, 1000.0, 0.37523672607986025
33.0, 4.0, 958.0, 1000.0, 0.37074818006637367
26.0, 1.0, 1010.0, 1000.0, 0.3752907339136473
25.0, 4.0, 973.0, 1000.0, 0.3690293062348618

12.0, 6.0, 985.0, 1000.0, 0.38437343808100616
